step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
361,PAYMENT,7746.18,24571.35,16825.17,18906.8,99318.73,0
666,PAYMENT,8730.55,35002.22,26271.67,13680.0,78769.8,0
395,CASH_IN,8678.72,25916.47,34595.19,39001.05,18795.35,0
528,CASH_IN,4781.92,20493.68,25275.6,36388.37,81227.57,0
464,TRANSFER,2932.23,42995.76,40063.53,13925.67,91596.29,0
64,CASH_OUT,975.66,27432.13,26456.48,49170.17,19418.24,0
292,TRANSFER,1206.9,24796.83,23589.93,21617.92,80635.32,0
317,TRANSFER,309.74,25868.46,25558.72,36254.06,57821.84,0
137,CASH_OUT,1735.62,29854.51,28118.89,16379.02,28179.73,0
336,PAYMENT,6367.93,26270.7,19902.77,26212.05,77165.8,0
498,TRANSFER,4569.9,42835.39,38265.49,27235.11,42182.42,0
111,CASH_IN,4835.07,38931.79,43766.86,9409.12,65085.05,0
248,DEBIT,604.48,852.16,247.69,16693.17,32175.71,0
459,PAYMENT,8566.04,22629.87,14063.84,5935.34,49737.33,0
257,PAYMENT,3719.07,45238.11,41519.05,8276.25,39634.16,0
742,CASH_IN,882.12,12848.2,13730.32,16617.01,64111.33,0
391,PAYMENT,4910.08,36346.84,31436.75,45459.4,8946.09,0
71,CASH_OUT,8705.69,46459.04,37753.35,32908.35,20170.14,0
45,PAYMENT,7404.43,46280.64,38876.21,8794.38,78549.2,0
458,PAYMENT,7030.2,5443.79,0,18618.85,72254.71,0
393,DEBIT,8854.5,35554.4,26699.91,791.14,37286.39,0
303,DEBIT,1568.72,39830.99,38262.26,47638.01,90557.81,0
469,DEBIT,9263.57,1563.68,0,12369.61,52941.54,0
688,CASH_OUT,9631.93,9809.46,177.52,34483.76,81035.39,0
736,CASH_OUT,7000.44,3667.52,0,36998.1,35389.74,0
467,PAYMENT,2184.96,26621.45,24436.49,7420.88,35514.64,0
468,PAYMENT,8891.62,15129.6,6237.98,26763.23,36618.05,0
236,DEBIT,412.39,25856.97,25444.59,16818.7,45115.12,0
230,DEBIT,5035.46,28934.74,23899.29,27411.65,41808.01,0
562,TRANSFER,1733.49,44226.89,42493.4,13265.58,55421.0,0
78,DEBIT,9314.03,24089.49,14775.46,17676.9,89431.63,0
307,DEBIT,3132.59,8135.74,5003.16,43033.83,81140.4,0
224,CASH_OUT,3533.3,14070.02,10536.72,35746.69,89845.26,0
638,CASH_OUT,8099.09,13755.17,5656.07,45815.35,51269.45,0
4,TRANSFER,6932.51,23593.57,16661.06,10656.93,48074.62,0
465,CASH_IN,8996.61,27913.09,36909.7,36477.81,39249.56,0
581,CASH_OUT,10710.06,50423.89,39713.83,44234.16,64285.19,1
279,TRANSFER,5614.55,25875.17,20260.62,38788.69,65868.9,0
577,CASH_IN,595.94,41607.04,42202.97,35926.31,45256.25,0
253,DEBIT,1066.32,11823.59,10757.27,37389.7,99887.89,0
563,CASH_OUT,1264.15,11728.81,10464.66,7469.73,56510.2,0
672,DEBIT,9666.24,47856.2,38189.97,46304.36,32582.26,0
544,DEBIT,1362.99,7415.6,6052.61,20533.04,75065.29,0
553,PAYMENT,6810.05,29634.03,22823.99,19682.81,16031.86,0
14,CASH_IN,213.49,34817.33,35030.82,23912.04,24324.67,0
425,TRANSFER,1482.85,29602.74,28119.89,37918.87,93965.0,0
562,TRANSFER,2154.15,37699.03,35544.89,36740.19,86516.13,0
356,DEBIT,3266.12,18714.39,15448.27,40061.2,58562.12,0
54,PAYMENT,3796.76,42620.25,38823.49,44124.22,58091.88,0
209,TRANSFER,5364.37,19841.21,14476.84,31714.71,83452.65,0
395,CASH_OUT,29834.83,47336.94,17502.11,12570.71,55322.59,1
588,CASH_IN,8046.23,31416.33,39462.55,47897.05,71770.68,0
640,PAYMENT,2868.87,4584.25,1715.38,25279.81,85144.53,0
47,DEBIT,2647.29,10935.01,8287.72,28606.86,61810.84,0
317,PAYMENT,5135.34,21555.36,16420.02,13365.24,90905.34,0
600,PAYMENT,7614.42,4524.54,0,11321.07,27217.54,0
695,CASH_OUT,9576.92,46214.72,36637.8,22826.93,75423.71,0
80,TRANSFER,2041.22,28733.11,26691.9,41456.89,68101.63,0
347,TRANSFER,7266.56,48361.31,41094.74,20044.34,41756.9,0
721,TRANSFER,1566.57,31990.95,30424.39,22246.71,58724.64,0
721,CASH_OUT,2554.32,37508.69,34954.37,1156.92,11919.04,0
269,PAYMENT,210.92,34033.89,33822.98,18946.14,78741.41,0
400,TRANSFER,4680.15,6253.38,1573.22,8928.88,72447.81,0
404,CASH_OUT,5903.79,47585.38,41681.59,41848.86,15377.55,0
48,DEBIT,5873.67,42794.55,36920.88,14709.14,14856.69,0
484,TRANSFER,3562.76,41824.54,38261.78,4605.76,68835.79,0
394,PAYMENT,7398.89,15409.74,8010.85,6486.99,48616.18,0
161,DEBIT,3354.04,22946.47,19592.43,36776.09,67208.15,0
130,CASH_OUT,3071.0,22090.12,19019.13,49215.58,8296.72,0
187,DEBIT,2184.52,17589.77,15405.25,43604.85,91261.46,0
700,DEBIT,8455.54,11822.26,3366.72,22233.32,70078.0,0
496,DEBIT,2304.27,39422.06,37117.79,11488.17,82782.11,0
642,PAYMENT,3746.56,15128.32,11381.76,11338.21,60096.55,0
252,CASH_IN,3454.18,17403.71,20857.89,18073.34,51589.07,0
308,TRANSFER,9997.07,4680.35,0,32179.1,38968.62,0
538,CASH_IN,1754.7,44908.11,46662.81,711.63,94694.83,0
667,CASH_OUT,8329.4,42201.14,33871.74,16312.45,94652.64,0
259,CASH_IN,1866.44,25132.04,26998.48,32916.47,39748.96,0
655,PAYMENT,9654.57,43918.63,34264.06,33940.08,89922.14,0
544,CASH_OUT,8263.69,39981.25,31717.56,42779.26,71717.89,0
612,CASH_OUT,2313.42,6049.64,3736.22,32463.36,18667.29,0
421,DEBIT,3285.91,37579.6,34293.7,12317.55,57775.12,0
221,PAYMENT,8200.91,16903.37,8702.45,11053.13,65750.8,0
506,DEBIT,4336.22,34217.45,29881.23,32317.24,95897.17,0
620,CASH_OUT,5067.33,49107.75,44040.42,29894.21,98116.17,0
141,CASH_OUT,611.78,8727.66,8115.88,5294.74,35383.29,0
110,CASH_OUT,4249.13,24179.13,19929.99,14626.87,86935.65,0
207,TRANSFER,1478.91,34177.61,32698.7,42888.7,74405.25,0
522,PAYMENT,2073.94,6502.03,4428.1,36051.55,25635.09,0
169,CASH_OUT,1258.69,26134.02,24875.33,47169.39,42646.91,0
426,DEBIT,1077.73,16693.5,15615.77,28102.71,18954.75,0
689,PAYMENT,3964.3,26371.79,22407.49,33825.93,11921.78,0
185,PAYMENT,4315.21,4261.89,0,33162.27,62350.24,0
458,DEBIT,7726.99,47327.01,39600.02,32600.18,84798.23,0
42,TRANSFER,5480.32,33542.31,28061.98,13689.41,49449.29,0
10,CASH_IN,8104.2,41797.79,49902.0,16991.11,41914.73,0
114,DEBIT,8378.92,43668.23,35289.31,45443.93,24486.35,0
554,DEBIT,4055.31,36327.19,32271.88,31906.87,69731.19,0
100,TRANSFER,2974.19,17385.3,14411.11,28206.57,89730.16,0
238,DEBIT,7387.13,42591.49,35204.36,1864.91,92147.09,0
1,PAYMENT,2515.08,17835.8,15320.72,14163.28,85901.05,0
435,CASH_IN,1396.54,29565.41,30961.95,4303.9,20778.38,0
683,DEBIT,3923.63,15370.64,11447.02,21355.51,23445.48,0
466,CASH_IN,5749.49,13424.82,19174.31,20356.73,10646.5,0
518,DEBIT,7872.59,42848.38,34975.78,6113.97,47245.87,0
312,CASH_IN,9289.08,7844.89,17133.97,30546.92,56657.35,0
383,CASH_IN,2924.81,41558.2,44483.02,7440.85,9279.5,0
690,TRANSFER,5173.98,32382.59,27208.62,33148.18,47586.87,0
728,CASH_IN,3692.95,1770.13,5463.08,32291.04,51893.5,0
319,TRANSFER,3001.52,16577.0,13575.48,4666.94,63343.77,0
646,CASH_OUT,426.27,44051.86,43625.59,10179.35,51317.75,0
707,PAYMENT,4159.46,20975.17,16815.71,13904.33,90107.58,0
268,CASH_OUT,8035.99,2940.38,0,6205.84,13476.77,0
647,TRANSFER,368.27,41818.85,41450.57,19284.03,53794.88,0
202,CASH_IN,1140.44,33699.72,34840.16,24474.2,96591.64,0
195,PAYMENT,6036.41,45583.39,39546.98,15494.37,49249.89,0
518,TRANSFER,5760.54,31815.17,26054.63,38632.25,89987.25,0
618,CASH_IN,1000.56,46482.88,47483.44,4072.3,48593.24,0
523,CASH_IN,1351.91,19186.57,20538.48,19586.39,1318.96,0
588,TRANSFER,9772.34,39717.75,29945.41,41234.28,39635.02,0
208,DEBIT,8596.06,25465.8,16869.74,20989.75,14956.12,0
318,DEBIT,1313.74,33443.25,32129.52,41602.64,51265.32,0
684,PAYMENT,6485.48,35219.98,28734.5,49517.86,73827.94,0
649,CASH_OUT,4923.27,38123.14,33199.86,27563.41,45586.51,0
645,TRANSFER,1516.96,37798.6,36281.64,21086.11,22818.2,0
647,DEBIT,5906.38,10837.28,4930.9,22410.9,55861.56,0
704,DEBIT,2362.06,12304.93,9942.87,7498.11,2770.42,0
186,PAYMENT,6494.42,25001.27,18506.84,5975.0,8910.57,0
83,PAYMENT,8415.29,15764.31,7349.01,21426.53,5608.25,0
259,CASH_IN,3992.99,35788.07,39781.06,18578.36,20469.24,0
516,CASH_IN,2772.18,3636.77,6408.95,17261.33,48622.69,0
692,DEBIT,8243.46,4188.23,0,41619.86,91388.04,0
228,CASH_OUT,3167.24,32079.58,28912.34,40550.31,71012.04,0
84,PAYMENT,4257.59,4336.47,78.88,6364.12,1362.45,0
538,CASH_OUT,4965.01,4967.31,2.3,29991.07,77319.09,0
183,DEBIT,3184.08,44344.6,41160.53,38215.91,49399.17,0
179,CASH_IN,5631.43,19251.77,24883.2,8107.58,16454.22,0
694,TRANSFER,2704.21,17574.85,14870.63,34602.09,58434.61,0
147,DEBIT,6781.21,22189.55,15408.34,6311.5,23599.54,0
93,CASH_IN,5409.28,7904.28,13313.56,38946.97,88635.4,0
679,CASH_OUT,5615.01,29891.74,24276.73,14133.84,68441.31,0
491,PAYMENT,3525.47,10077.23,6551.75,46099.26,16594.54,0
350,TRANSFER,9810.15,2667.65,0,12725.63,55629.38,0
437,TRANSFER,44.44,3834.5,3790.06,6915.91,79377.53,0
180,TRANSFER,9836.11,6794.04,0,36750.4,92523.03,0
500,CASH_OUT,6001.7,31513.59,25511.89,19773.42,69600.18,0
300,TRANSFER,3074.61,13241.19,10166.59,3649.7,89668.79,0
214,TRANSFER,9709.02,37870.8,28161.79,26768.63,25785.47,0
42,TRANSFER,7631.97,45092.84,37460.88,25348.04,42098.6,0
195,DEBIT,847.29,49556.59,48709.29,20122.55,2933.1,0
27,TRANSFER,7344.31,15560.78,8216.47,45367.31,76515.73,0
240,CASH_OUT,2254.25,34019.83,31765.58,39447.75,50044.28,0
654,CASH_IN,4092.37,30175.5,34267.87,33615.79,98827.55,0
505,CASH_IN,5451.57,26471.63,31923.2,32090.94,39599.02,0
683,DEBIT,5511.1,31133.29,25622.19,36844.67,26191.15,0
663,PAYMENT,7469.16,8110.85,641.69,22961.26,33171.54,0
221,CASH_OUT,4396.33,1955.28,0,24945.2,48040.03,0
5,TRANSFER,6596.28,45804.63,39208.34,16537.53,17705.78,0
523,CASH_IN,4130.78,23500.5,27631.28,36015.5,81282.48,0
394,DEBIT,2482.76,16852.51,14369.75,5147.2,2127.34,0
134,DEBIT,1372.79,1463.39,90.6,39933.35,74586.3,0
726,TRANSFER,6386.83,15642.92,9256.09,49199.53,43190.94,0
684,PAYMENT,7545.75,39227.36,31681.61,46004.9,20540.12,0
580,TRANSFER,191.91,49163.64,48971.73,20089.77,89283.65,0
177,TRANSFER,5766.9,28560.29,22793.39,30740.46,74099.46,0
422,PAYMENT,923.39,21531.89,20608.5,6503.17,21478.44,0
372,TRANSFER,8693.74,33413.08,24719.33,41835.46,96324.44,0
171,PAYMENT,4453.5,29066.06,24612.56,18520.33,14780.7,0
350,CASH_IN,6764.72,32556.73,39321.45,35681.77,93066.76,0
738,DEBIT,1328.96,7356.85,6027.89,31823.01,76167.88,0
470,CASH_OUT,7186.26,1197.17,0,16855.61,29502.43,0
179,CASH_OUT,20363.15,83538.79,63175.64,15193.75,21018.27,1
43,DEBIT,7668.14,9853.99,2185.85,10521.57,31792.13,0
584,DEBIT,449.7,49331.45,48881.75,24190.35,4804.89,0
388,TRANSFER,4180.8,28607.09,24426.29,14043.7,46761.05,0
383,TRANSFER,5108.74,21202.84,16094.1,6893.36,38371.0,0
175,PAYMENT,1912.41,45162.69,43250.28,18443.98,90288.06,0
27,CASH_IN,6819.6,27759.84,34579.44,10922.54,22067.36,0
265,TRANSFER,6800.83,614.15,0,30598.6,65436.58,0
555,CASH_OUT,4320.5,28689.37,24368.87,25132.68,47985.24,0
319,DEBIT,7622.28,28811.01,21188.73,27386.58,71647.68,0
499,CASH_IN,9466.14,34849.71,44315.86,14922.91,11255.33,0
504,CASH_OUT,2409.68,48522.18,46112.5,2517.54,22270.65,0
733,CASH_IN,4738.11,29268.74,34006.85,31905.28,79062.45,0
95,DEBIT,101.49,20946.74,20845.25,37628.45,80773.5,0
158,PAYMENT,8336.36,8373.91,37.55,18904.31,17137.52,0
640,PAYMENT,6216.75,11890.7,5673.95,46173.12,70627.71,0
474,TRANSFER,2890.46,23187.61,20297.15,47186.19,34336.27,0
128,PAYMENT,1460.69,13493.71,12033.01,41261.43,75357.79,0
615,CASH_IN,6605.64,34197.41,40803.05,36064.16,65540.06,0
574,DEBIT,3281.66,36195.42,32913.76,39377.37,505.69,0
567,DEBIT,6000.48,30575.86,24575.38,38948.48,69047.61,0
250,CASH_OUT,9612.43,23213.0,13600.57,23036.02,58682.65,0
713,DEBIT,9303.18,31350.8,22047.62,22719.72,42412.47,0
534,TRANSFER,4728.78,34231.39,29502.61,15605.47,32306.32,0
182,CASH_IN,7493.6,18329.34,25822.94,1792.0,76851.2,0
625,DEBIT,662.11,42457.03,41794.92,21727.27,1495.05,0
156,PAYMENT,1453.35,30586.43,29133.08,12114.58,29777.99,0
668,TRANSFER,7172.65,41583.55,34410.9,688.0,10695.37,0
601,PAYMENT,2217.72,30621.86,28404.14,38392.2,36913.26,0
428,CASH_IN,3726.37,43485.67,47212.04,16881.31,49142.35,0
450,CASH_IN,1987.18,38663.69,40650.87,29510.86,12464.93,0
711,PAYMENT,7943.64,9464.28,1520.64,24209.57,64459.66,0
541,PAYMENT,3374.56,1305.48,0,23494.67,82985.02,0
211,CASH_IN,3407.92,17216.01,20623.93,8282.42,11937.99,0
628,CASH_IN,4972.45,10538.75,15511.2,22393.23,50383.82,0
459,TRANSFER,3426.75,12252.57,8825.82,43141.68,91272.43,0
101,DEBIT,950.04,48353.12,47403.07,11930.72,58012.21,0
48,CASH_IN,6878.32,45489.92,52368.25,24352.07,28014.26,0
21,TRANSFER,6051.4,19919.34,13867.94,45241.05,69015.86,0
676,PAYMENT,6308.62,33191.79,26883.17,12974.57,84961.94,0
671,CASH_OUT,2574.01,41168.8,38594.79,48325.41,64169.45,0
371,CASH_OUT,1758.1,12829.92,11071.82,28101.0,38371.9,0
562,TRANSFER,7136.1,22167.32,15031.22,23539.39,27914.19,0
658,CASH_IN,3211.83,13392.28,16604.11,5293.54,78665.97,0
421,DEBIT,6634.93,48307.68,41672.75,9277.31,6642.93,0
242,CASH_IN,5183.26,40476.48,45659.74,43005.05,1546.18,0
564,PAYMENT,3544.91,10997.27,7452.35,19846.4,43084.84,0
356,DEBIT,5172.71,41214.09,36041.38,12962.35,37186.94,0
251,CASH_IN,2975.04,4112.16,7087.21,2995.65,43960.55,0
701,CASH_IN,7385.66,26437.23,33822.89,8914.51,37082.39,0
583,PAYMENT,9485.95,17396.7,7910.76,47520.72,92183.98,0
689,TRANSFER,9813.37,32679.28,22865.9,47916.32,50389.34,0
390,CASH_IN,1761.8,2196.6,3958.4,23958.37,15608.24,0
628,TRANSFER,8022.64,34572.44,26549.8,9498.3,68597.97,0
507,DEBIT,1279.39,43793.63,42514.24,8644.46,59552.44,0
670,PAYMENT,935.91,19273.57,18337.66,27635.07,5611.49,0
389,DEBIT,8777.43,48052.43,39275.0,34324.61,56330.91,0
212,DEBIT,5356.09,47707.19,42351.11,11720.88,88427.66,0
209,CASH_IN,5521.5,28099.35,33620.85,8935.98,55909.38,0
405,CASH_IN,4002.61,36627.27,40629.88,587.54,19713.04,0
85,CASH_IN,9853.88,1757.09,11610.96,46628.73,625.76,0
124,CASH_OUT,6430.55,44545.18,38114.63,44655.14,9348.3,0
556,TRANSFER,37423.98,6659.36,0,29208.88,50285.04,1
50,PAYMENT,9825.69,14748.36,4922.67,33876.92,21623.18,0
143,DEBIT,9032.66,31988.57,22955.92,9.22,14672.54,0
219,CASH_OUT,1910.13,31898.12,29987.99,5151.39,51505.16,0
342,DEBIT,3928.83,45429.84,41501.01,30586.43,61478.81,0
307,TRANSFER,9874.49,42739.61,32865.11,30704.08,91616.51,0
722,CASH_OUT,997.95,11147.03,10149.08,13536.13,99783.06,0
575,DEBIT,711.23,28910.96,28199.72,44581.85,52555.57,0
212,DEBIT,8388.06,37865.8,29477.74,1367.51,90254.13,0
689,TRANSFER,9163.32,11683.54,2520.22,25227.42,64513.97,0
392,CASH_OUT,1790.88,37507.61,35716.73,533.62,44208.06,0
500,PAYMENT,3558.08,30968.75,27410.66,16427.59,35389.27,0
646,DEBIT,5340.29,16128.5,10788.21,24331.01,25097.4,0
582,DEBIT,4256.42,29523.13,25266.71,25724.62,15500.36,0
494,CASH_OUT,5596.02,3793.52,0,16512.54,81438.39,0
697,TRANSFER,8897.52,17500.96,8603.44,45914.93,98271.41,0
236,CASH_IN,6646.13,3529.47,10175.6,4885.13,31805.02,0
449,PAYMENT,9401.23,23270.59,13869.36,39528.88,26971.03,0
690,PAYMENT,1160.22,19437.81,18277.59,5225.28,91328.53,0
556,CASH_OUT,5494.11,13917.08,8422.97,47163.89,80400.28,0
319,DEBIT,4290.55,6531.45,2240.9,6471.4,28189.71,0
28,DEBIT,3397.08,10129.32,6732.24,36192.57,22303.53,0
581,PAYMENT,8514.03,46652.31,38138.28,49715.65,46126.52,0
84,TRANSFER,917.95,47593.9,46675.95,192.06,79159.27,0
147,PAYMENT,5305.55,919.5,0,32501.01,44009.94,0
67,TRANSFER,5086.63,37689.75,32603.12,32253.58,50915.85,0
27,DEBIT,6019.61,42312.57,36292.95,38973.16,54007.63,0
404,CASH_OUT,3617.34,15508.24,11890.89,14346.99,76306.71,0
516,PAYMENT,8068.35,17217.87,9149.52,5698.46,22669.03,0
669,CASH_OUT,7025.0,12603.8,5578.8,28880.26,89452.17,0
257,CASH_OUT,7452.37,38539.9,31087.53,42272.41,19064.24,0
529,CASH_IN,6535.25,39543.06,46078.31,38987.75,26938.32,0
61,DEBIT,8751.54,7810.16,0,49911.29,12610.97,0
292,PAYMENT,188.61,11964.17,11775.55,3743.56,73732.38,0
210,CASH_OUT,6271.68,44068.24,37796.56,14979.68,68675.97,0
115,TRANSFER,8311.75,38462.5,30150.75,26881.88,89275.67,0
209,CASH_OUT,9418.12,28772.68,19354.56,36604.47,52089.39,0
169,CASH_IN,7523.58,548.42,8072.0,33385.82,51389.86,0
658,CASH_OUT,3340.74,26335.07,22994.33,41066.01,48455.3,0
23,DEBIT,4485.23,32688.74,28203.51,44792.08,47662.64,0
605,CASH_OUT,3076.6,28574.8,25498.2,2830.72,37537.62,0
358,CASH_IN,115.07,21976.73,22091.79,36178.25,72891.39,0
54,CASH_IN,2365.8,20113.22,22479.02,11935.3,82923.5,0
213,DEBIT,3951.24,21680.07,17728.83,11620.41,10588.53,0
124,TRANSFER,17425.47,43409.42,25983.96,18528.54,50596.08,1
107,TRANSFER,5378.0,35285.77,29907.77,48811.2,77520.67,0
457,TRANSFER,9963.65,14636.06,4672.4,45823.95,49120.02,0
262,CASH_OUT,5096.57,24686.78,19590.21,34424.47,69645.54,0
266,DEBIT,7534.93,46263.53,38728.6,33321.68,14100.31,0
9,DEBIT,5864.81,34075.87,28211.06,2865.88,50710.79,0
479,DEBIT,545.09,36272.76,35727.67,6155.41,93357.58,0
259,TRANSFER,5111.48,15840.13,10728.64,10821.18,18091.91,0
216,CASH_OUT,6673.81,18189.53,11515.72,11839.79,53498.96,0
189,DEBIT,5910.53,7497.27,1586.74,46937.98,85768.7,0
55,DEBIT,7604.99,36032.7,28427.72,13421.5,83018.42,0
399,DEBIT,9242.04,39844.64,30602.61,18657.08,48147.03,0
643,TRANSFER,5184.88,77475.61,72290.73,42514.66,60041.16,1
276,TRANSFER,9300.24,20199.53,10899.29,15405.02,98702.55,0
185,TRANSFER,17152.44,76849.46,59697.02,9600.26,99997.66,1
379,CASH_OUT,7989.5,43856.34,35866.84,39163.96,85428.82,0
211,PAYMENT,4295.01,14141.84,9846.82,27074.88,52001.35,0
704,PAYMENT,3593.25,34562.99,30969.74,23830.11,50232.46,0
357,CASH_OUT,3431.32,39321.36,35890.04,26055.74,34830.03,0
630,PAYMENT,5408.97,36282.85,30873.87,34637.78,88572.59,0
145,PAYMENT,8300.85,13648.76,5347.9,30624.58,89759.48,0
350,TRANSFER,4015.89,670.64,0,8711.61,42344.36,0
496,CASH_IN,2041.03,30529.68,32570.71,15629.12,71836.29,0
494,CASH_OUT,6207.05,24870.85,18663.79,49268.07,89699.98,0
732,PAYMENT,5021.51,45072.53,40051.01,40022.52,67753.49,0
105,PAYMENT,946.65,30192.83,29246.18,26310.57,72125.17,0
137,CASH_OUT,4041.76,48908.56,44866.81,29308.34,1677.59,0
241,TRANSFER,2876.43,13667.71,10791.27,873.27,71339.99,0
36,PAYMENT,1130.87,37630.95,36500.08,21386.34,88855.56,0
360,CASH_IN,9946.39,19308.38,29254.77,48138.41,75904.95,0
107,PAYMENT,9266.39,22172.42,12906.03,22856.78,84159.7,0
646,TRANSFER,8546.91,41690.19,33143.28,10791.72,97863.74,0
577,DEBIT,7899.75,27380.0,19480.25,16163.88,56559.37,0
475,CASH_IN,7107.09,17540.96,24648.05,7939.26,85053.84,0
697,PAYMENT,47.03,24451.41,24404.38,45302.55,82997.71,0
198,CASH_OUT,3826.34,21865.25,18038.91,34377.11,21511.22,0
623,PAYMENT,1243.94,28637.83,27393.89,16049.47,26451.75,0
74,CASH_IN,8758.66,7582.43,16341.09,16327.03,78816.45,0
256,CASH_IN,5633.42,44582.57,50215.99,15673.0,88072.82,0
683,TRANSFER,1195.31,35541.08,34345.77,35074.98,16383.26,0
273,PAYMENT,4495.4,38982.94,34487.54,39564.08,27621.04,0
468,TRANSFER,5556.14,35893.72,30337.57,8345.86,48378.02,0
408,TRANSFER,9681.32,41329.96,31648.64,24735.75,32286.51,0
295,PAYMENT,3433.37,40311.9,36878.53,15255.9,47119.03,0
635,CASH_IN,6691.1,12819.38,19510.48,33320.27,92182.55,0
696,CASH_OUT,5153.62,34491.58,29337.95,31176.61,56736.9,0
440,DEBIT,4350.63,6091.8,1741.17,48599.74,11614.68,0
519,PAYMENT,4622.21,4123.18,0,34724.29,74973.61,0
232,DEBIT,4495.86,26312.44,21816.59,11913.36,79234.88,0
575,DEBIT,9970.79,26450.27,16479.47,12115.75,26625.71,0
409,PAYMENT,1510.23,29887.05,28376.83,34062.94,18040.67,0
286,TRANSFER,6037.96,8129.29,2091.33,45538.8,77719.57,0
689,CASH_IN,3140.84,37692.86,40833.7,30679.75,97742.78,0
374,TRANSFER,18572.03,21741.2,3169.17,13348.89,93665.46,1
426,PAYMENT,3712.4,27601.54,23889.15,33664.88,1261.52,0
508,CASH_IN,7703.91,12278.4,19982.31,22009.25,63757.47,0
544,TRANSFER,29987.33,49371.97,19384.63,5593.39,36298.08,1
202,CASH_OUT,1722.98,49297.67,47574.69,30175.42,19615.1,0
361,TRANSFER,31867.23,62468.23,30600.99,33888.22,72092.84,1
493,CASH_IN,8576.95,9793.54,18370.49,43476.29,97077.98,0
281,CASH_OUT,5786.74,28722.93,22936.19,18832.98,37851.85,0
153,CASH_OUT,3925.59,44626.16,40700.57,29480.04,85716.42,0
671,TRANSFER,3833.93,78371.0,74537.07,13251.14,62325.94,1
549,PAYMENT,1356.66,17399.22,16042.57,23831.06,46485.32,0
234,TRANSFER,9775.13,7425.64,0,44984.96,14918.5,0
414,DEBIT,7009.59,34424.98,27415.39,40245.7,38129.07,0
670,PAYMENT,8772.69,28913.12,20140.44,15612.92,71137.65,0
355,CASH_IN,2138.59,28209.8,30348.39,49895.01,93940.71,0
405,TRANSFER,4213.07,12803.37,8590.3,48793.21,64761.85,0
18,CASH_IN,3482.75,34707.01,38189.76,6950.7,44193.79,0
658,DEBIT,678.93,36057.29,35378.36,35069.18,69165.54,0
210,TRANSFER,5074.74,21598.87,16524.13,23353.71,16415.88,0
426,TRANSFER,6963.26,27893.68,20930.42,21933.06,92567.55,0
671,TRANSFER,1930.08,22565.61,20635.52,4931.87,94181.8,0
318,CASH_OUT,8466.44,14687.25,6220.81,30446.69,77973.07,0
597,CASH_IN,858.3,23709.64,24567.94,43572.17,97439.92,0
374,PAYMENT,3736.53,47125.2,43388.66,19779.78,10103.22,0
647,DEBIT,6715.06,28126.37,21411.31,40101.91,48084.64,0
689,DEBIT,5120.43,32929.85,27809.43,9660.87,85369.44,0
102,CASH_IN,4951.8,28081.87,33033.67,5413.27,78276.47,0
224,TRANSFER,5703.19,14804.31,9101.12,29052.66,96318.02,0
520,TRANSFER,9471.6,24530.66,15059.06,31360.05,45136.95,0
493,CASH_OUT,2345.82,1131.1,0,4450.14,11043.09,0
444,TRANSFER,4015.8,3691.34,0,17121.18,60436.94,0
685,CASH_OUT,36236.65,84210.06,47973.41,45977.08,98072.2,1
599,TRANSFER,2574.75,43928.12,41353.37,43323.64,7294.92,0
224,PAYMENT,2611.65,18344.56,15732.91,14917.23,25937.49,0
698,PAYMENT,300.85,32458.02,32157.17,36543.53,49568.24,0
277,PAYMENT,8957.29,22312.15,13354.86,29941.79,39073.8,0
521,TRANSFER,1214.5,10448.53,9234.03,6943.84,79037.31,0
417,TRANSFER,1834.14,18973.12,17138.98,49592.79,84198.19,0
25,TRANSFER,2302.55,30742.72,28440.17,6697.72,29260.49,0
104,CASH_OUT,6443.72,23109.19,16665.46,48864.55,26412.5,0
561,CASH_OUT,25.8,9355.58,9329.78,40079.08,34327.51,0
424,DEBIT,7935.22,17006.52,9071.3,40107.05,65395.42,0
614,CASH_IN,1648.98,10357.82,12006.8,41651.23,33361.51,0
664,TRANSFER,30495.64,17942.73,0,36456.34,16340.25,1
473,CASH_OUT,1976.6,37505.02,35528.42,14353.85,64466.65,1
268,DEBIT,4403.71,4560.76,157.05,1315.84,75871.75,0
689,PAYMENT,8317.06,1092.09,0,4884.94,10390.73,0
701,CASH_IN,8177.74,23552.9,31730.64,44467.79,99434.97,0
14,PAYMENT,3978.44,21709.42,17730.98,45700.36,82424.78,0
488,CASH_OUT,5073.64,42348.25,37274.61,42031.93,87649.48,0
550,CASH_IN,1541.71,34043.09,35584.8,31446.12,33947.84,0
439,CASH_IN,1842.69,2615.72,4458.4,17679.41,8079.25,0
453,PAYMENT,3864.43,41382.33,37517.9,31630.55,20449.78,0
488,DEBIT,9501.44,49382.4,39880.96,25570.73,14737.41,0
365,CASH_IN,5135.08,34020.58,39155.66,13008.34,99067.66,0
389,CASH_OUT,1963.57,23215.21,21251.63,10014.54,69455.76,0
477,CASH_OUT,1884.05,2358.22,474.18,10391.97,31853.7,0
271,DEBIT,4988.77,21459.4,16470.62,22004.0,93103.56,0
351,DEBIT,7279.49,18919.76,11640.27,23446.32,95652.38,0
60,DEBIT,9726.64,21255.61,11528.97,44289.14,70079.04,0
12,TRANSFER,3590.0,15024.38,11434.39,26803.31,74535.73,0
